53705,50735,50
53706,50736,50
53707,50737,50
53708,50738,50
53709,50739,50
53710,50740,50
53711,50741,50
53712,50742,50
53713,50743,50
53714,50744,50
53715,50745,50
53716,50746,50
53717,50747,50
53718,50748,50
53719,50749,50
53720,50750,50
53721,50751,50
53722,50752,50
53723,50753,50
53724,50754,50
53725,50755,50
53726,50756,50
53727,50757,50
53728,50758,50
53729,50759,50
53730,50760,50
53731,50761,50
53732,50762,50
53733,50763,50
53734,50764,50
53735,50765,50
53736,50766,50
53705,50735,100
53706,50736,100
53707,50737,100
53708,50738,100
53709,50739,100
53710,50740,100
53711,50741,100
53712,50742,100
53713,50743,100
53714,50744,100
53715,50745,100
53716,50746,100
53717,50747,100
53718,50748,100
53719,50749,100
53720,50750,100
53721,50751,100
53722,50752,100
53723,50753,100
53724,50754,100
53725,50755,100
53726,50756,100
53727,50757,100
53728,50758,100
53729,50759,100
53730,50760,100
53731,50761,100
53732,50762,100
53733,50763,100
53734,50764,100
53735,50765,100
53736,50766,100
53705,50735,150
53706,50736,150
53707,50737,150
53708,50738,150
53709,50739,150
53710,50740,150
53711,50741,150
53712,50742,150
53713,50743,150
53714,50744,150
53715,50745,150
53716,50746,150
53717,50747,150
53718,50748,150
53719,50749,150
53720,50750,150
53721,50751,150
53722,50752,150
53723,50753,150
53724,50754,150
53725,50755,150
53726,50756,150
53727,50757,150
53728,50758,150
53729,50759,150
53730,50760,150
53731,50761,150
53732,50762,150
53733,50763,150
53734,50764,150
53735,50765,150
53736,50766,150
53705,50735,200
53706,50736,200
53707,50737,200
53708,50738,200
53709,50739,200
53710,50740,200
53711,50741,200
53712,50742,200
53713,50743,200
53714,50744,200
53715,50745,200
53716,50746,200
53717,50747,200
53718,50748,200
53719,50749,200
53720,50750,200
53721,50751,200
53722,50752,200
53723,50753,200
53724,50754,200
53725,50755,200
53726,50756,200
53727,50757,200
53728,50758,200
53729,50759,200
53730,50760,200
53731,50761,200
53732,50762,200
53733,50763,200
53734,50764,200
53735,50765,200
53736,50766,200
53705,50735,250
53706,50736,250
53707,50737,250
53708,50738,250
53709,50739,250
53710,50740,250
53711,50741,250
53712,50742,250
53713,50743,250
53714,50744,250
53715,50745,250
53716,50746,250
53717,50747,250
53718,50748,250
53719,50749,250
53720,50750,250
53721,50751,250
53722,50752,250
53723,50753,250
53724,50754,250
53725,50755,250
53726,50756,250
53727,50757,250
53728,50758,250
53729,50759,250
53730,50760,250
53731,50761,250
53732,50762,250
53733,50763,250
53734,50764,250
53735,50765,250
53736,50766,250
53705,50735,300
53706,50736,300
53707,50737,300
53708,50738,300
53709,50739,300
53710,50740,300
53711,50741,300
53712,50742,300
53713,50743,300
53714,50744,300
53715,50745,300
53716,50746,300
53717,50747,300
53718,50748,300
53719,50749,300
53720,50750,300
53721,50751,300
53722,50752,300
53723,50753,300
53724,50754,300
53725,50755,300
53726,50756,300
53727,50757,300
53728,50758,300
53729,50759,300
53730,50760,300
53731,50761,300
53732,50762,300
53733,50763,300
53734,50764,300
53735,50765,300
53736,50766,300
53705,50735,350
53706,50736,350
53707,50737,350
53708,50738,350
53709,50739,350
53710,50740,350
53711,50741,350
53712,50742,350
53713,50743,350
53714,50744,350
53715,50745,350
53716,50746,350
53717,50747,350
53718,50748,350
53719,50749,350
53720,50750,350
53721,50751,350
53722,50752,350
53723,50753,350
53724,50754,350
53725,50755,350
53726,50756,350
53727,50757,350
53728,50758,350
53729,50759,350
53730,50760,350
53731,50761,350
53732,50762,350
53733,50763,350
53734,50764,350
53735,50765,350
53736,50766,350
53705,50735,400
53706,50736,400
53707,50737,400
53708,50738,400
53709,50739,400
53710,50740,400
53711,50741,400
53712,50742,400
53713,50743,400
53714,50744,400
53715,50745,400
53716,50746,400
53717,50747,400
53718,50748,400
53719,50749,400
53720,50750,400
53721,50751,400
53722,50752,400
53723,50753,400
53724,50754,400
53725,50755,400
53726,50756,400
53727,50757,400
53728,50758,400
53729,50759,400
53730,50760,400
53731,50761,400
53732,50762,400
53733,50763,400
53734,50764,400
53735,50765,400
53736,50766,400
53705,50735,450
53706,50736,450
53707,50737,450
53708,50738,450
53709,50739,450
53710,50740,450
53711,50741,450
53712,50742,450
53713,50743,450
53714,50744,450
53715,50745,450
53716,50746,450
53717,50747,450
53718,50748,450
53719,50749,450
53720,50750,450
53721,50751,450
53722,50752,450
53723,50753,450
53724,50754,450
53725,50755,450
53726,50756,450
53727,50757,450
53728,50758,450
53729,50759,450
53730,50760,450
53731,50761,450
53732,50762,450
53733,50763,450
53734,50764,450
53735,50765,450
53736,50766,450
53705,50735,500
53706,50736,500
53707,50737,500
53708,50738,500
53709,50739,500
53710,50740,500
53711,50741,500
53712,50742,500
53713,50743,500
53714,50744,500
53715,50745,500
53716,50746,500
53717,50747,500
53718,50748,500
53719,50749,500
53720,50750,500
53721,50751,500
53722,50752,500
53723,50753,500
53724,50754,500
53725,50755,500
53726,50756,500
53727,50757,500
53728,50758,500
53729,50759,500
53730,50760,500
53731,50761,500
53732,50762,500
53733,50763,500
53734,50764,500
53735,50765,500
53736,50766,500
